160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
155	161	222
155	161	222
155	161	222
155	161	222
155	161	222
155	161	222
155	161	222
155	161	222
155	161	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	162	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
155	163	222
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
156	163	222
160	160	128
160	160	128
160	160	128
156	163	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
156	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
157	164	222
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
160	160	128
